,gene_names,Ecoli_Gut_1,Ecoli_Gut_2,Ecoli_Gut_3,Control_Gut_1,Control_Gut_2,Control_Gut_3,Ecoli_Carcass_1,Ecoli_Carcass_2,Ecoli_Carcass_3,Control_Carcass_1,Control_Carcass_2,Control_Carcass_3
4428,LOC105261607,0,0,0,0,0,0,0,0,0,0,0,0
4429,LOC101887221,0,0,0,0,0,0,0,0,0,0,0,0
4430,LOC105261606,2,1,2,2,2,2,4,4,4,4,5,5
4431,LOC101887392,1,1,1,1,1,2,2,1,2,2,1,2
4432,LOC101901184,10,10,9,11,9,11,11,14,10,14,9,14
4433,LOC101888245,0,0,0,0,0,0,0,0,0,0,0,0
4434,LOC101888416,215,204,244,197,231,271,2,2,1,0,1,1
4435,LOC101888582,123,129,133,117,164,161,0,0,0,0,0,0
4436,LOC101887565,816,1229,946,1870,1107,851,2,7,2,9,8,3
4437,LOC109612016,1,0,1,0,1,1,3,3,4,4,4,3
4438,LOC101888759,43,55,58,37,57,54,5,6,6,5,9,7
4439,LOC101888938,35,61,57,38,53,37,1,2,2,2,2,2
4440,LOC101889118,1,0,1,1,1,0,59,33,29,30,35,38
4441,LOC101887730,1,0,0,1,1,0,63,47,49,43,59,56
4442,LOC101887894,0,0,0,1,1,0,52,31,34,24,32,40
4443,LOC101888063,0,1,0,1,0,1,55,44,39,39,50,56
4444,LOC101889298,0,0,0,0,0,0,0,0,0,0,0,0
4445,LOC101889471,1,1,1,1,2,1,35,36,27,46,40,41
4446,LOC101890360,0,0,0,0,0,0,0,0,0,0,0,0
4447,LOC101889746,1,1,1,2,2,1,5,7,4,8,5,7
4448,LOC105261608,0,0,0,0,0,0,2,4,3,4,3,2
4449,LOC101889916,25,23,29,31,28,27,66,64,55,65,65,70
4450,LOC101890531,1,1,1,1,2,2,22,11,21,21,14,24
4451,LOC101890703,0,0,0,0,0,0,0,0,0,0,0,0
4452,LOC101890186,78,56,69,73,88,87,56,51,55,38,52,58
4453,LOC101890877,5,3,4,5,4,4,5,5,5,6,6,6
4454,LOC101891049,0,0,0,0,0,0,2,2,2,3,3,2
4455,LOC101891222,0,0,0,0,0,0,9,7,7,6,7,9
4456,LOC101891631,0,0,0,0,0,0,0,0,0,0,0,0
4457,LOC101893689,1,2,1,2,3,2,0,0,0,0,0,0
4458,LOC101892147,38,121,39,64,71,30,0,0,0,0,0,0
4459,LOC101892662,0,2,0,1,1,0,0,0,0,0,0,0
4460,LOC101891974,0,0,0,0,0,0,0,0,0,0,0,0
4461,LOC101893010,2,12,3,7,13,3,0,0,0,0,0,0
4462,LOC101893191,1,5,1,3,8,2,0,0,0,0,0,0
4463,LOC101893351,0,0,0,0,0,0,0,0,0,0,0,0
4464,LOC101891801,0,1,0,0,0,0,0,0,0,0,0,0
4465,LOC101892314,0,0,0,0,0,0,0,0,0,0,0,0
4466,LOC101892482,0,0,0,0,0,0,1,1,1,0,1,1
4467,LOC101893853,0,0,0,0,0,0,0,0,0,0,0,0
4468,LOC105261610,0,0,0,0,0,0,0,0,0,0,0,0
4469,LOC101895470,0,0,0,0,0,0,1,1,0,0,1,1
4470,LOC101894026,0,0,0,0,0,0,0,0,0,0,0,0
4471,LOC101894202,15,7,8,15,20,14,37,24,28,29,36,29
4472,LOC101894375,0,0,0,0,0,0,4,2,3,6,5,4
4473,LOC101895827,0,0,0,0,0,0,0,0,0,0,0,0
4474,LOC101894643,0,0,0,0,0,0,2,1,2,5,3,2
4475,LOC101894804,55,58,58,69,67,61,876,594,537,737,605,666
4476,LOC101896003,2,0,1,1,0,0,3,0,2,2,0,0
4477,LOC101894970,43,29,38,22,30,32,48,51,42,53,38,43
4478,LOC101895131,5,4,5,6,4,4,11,8,8,12,11,9
4479,LOC101896163,0,0,0,0,0,0,2,1,2,1,1,1
4480,LOC101896333,0,0,0,0,0,0,0,0,1,0,0,0
4481,LOC101897453,3,3,4,3,3,4,0,0,1,0,1,0
4482,LOC101897622,1,0,1,0,1,0,8,13,10,6,9,6
4483,LOC105261614,279,312,257,221,254,233,43,60,39,58,48,42
4484,LOC101896510,9,10,9,11,10,9,13,12,10,14,12,12
4485,LOC101896814,7,3,6,6,6,6,3,2,3,3,4,3
4486,LOC101897798,1,1,1,1,1,1,2,2,2,2,2,2
4487,LOC101897963,0,0,0,0,0,0,0,0,0,0,0,0
4488,LOC101898133,0,0,0,0,0,0,0,0,0,0,0,0
4489,LOC101899522,1,0,0,0,0,0,1,1,2,2,4,3
4490,LOC101899676,0,0,0,0,0,0,0,0,0,0,0,0
4491,LOC101898309,0,0,0,0,0,0,1,0,0,1,1,0
4492,LOC101899851,0,0,0,0,0,0,0,0,0,0,0,0
4493,LOC105261615,0,0,0,0,0,0,0,0,0,0,0,0
4494,LOC101900019,0,0,0,0,0,0,0,0,0,0,0,0
4495,LOC101900191,0,0,0,0,0,0,0,0,0,0,0,0
4496,LOC109612022,0,0,0,0,0,0,0,0,0,0,0,0
4497,LOC101900538,0,0,0,0,0,0,0,0,0,0,0,0
4498,LOC101898479,0,0,0,0,0,0,0,0,0,0,0,0
4499,LOC101900715,0,0,0,0,0,0,0,0,0,0,0,0
4500,LOC101898819,0,0,0,0,0,0,0,0,0,0,0,0
4501,LOC101900893,0,0,0,0,0,0,0,0,0,0,0,0
4502,LOC101898995,1,0,1,1,1,0,1,1,1,1,1,1
4503,LOC101899169,53,31,47,25,43,44,21,17,21,15,17,21
4504,LOC101899347,1,1,1,1,2,2,2,2,1,2,1,2
4505,LOC101901075,2,2,2,2,2,2,3,3,3,3,3,3
4506,LOC101901244,0,0,0,0,0,0,2,2,2,2,2,2
4507,LOC101888469,0,0,0,0,0,0,1,0,0,0,1,1
4508,LOC101888638,21,13,17,14,17,16,80,64,54,65,70,76
4509,LOC101901409,0,0,0,0,0,0,0,0,0,1,0,0
4510,LOC101901572,12,8,11,12,15,14,21,27,23,31,28,24
4511,LOC101901741,2,2,2,2,2,2,3,3,3,4,3,3
4512,LOC101887277,3,2,4,3,4,4,5,4,4,6,5,5
4513,LOC101888816,0,0,0,0,0,0,1,1,0,0,0,0
4514,LOC101887785,6,6,6,7,5,6,4,4,3,5,4,4
4515,LOC101888994,0,0,0,0,0,0,0,0,0,0,0,0
4516,LOC101889172,0,0,0,0,0,0,0,0,0,0,0,0
4517,LOC101887950,1,2,1,1,1,1,3,6,7,9,5,5
4518,LOC105261617,33,22,25,29,40,31,3,4,4,3,4,3
4519,LOC101889974,0,0,0,0,0,0,0,0,0,0,0,0
4520,LOC101890138,0,0,0,0,0,0,0,0,0,0,0,0
4521,LOC101889350,6,4,6,6,6,8,6,5,5,6,5,6
4522,LOC101889634,55,49,58,49,51,57,38,51,43,47,43,49
4523,LOC101889803,5,3,6,2,3,3,8,9,5,9,6,9
4524,LOC101890479,0,0,0,0,0,0,0,0,0,0,0,0
4525,LOC101890821,0,0,0,0,0,0,0,0,0,0,0,0
4526,LOC101897738,11,10,9,11,10,9,7,5,4,7,6,6
4527,LOC105261618,0,0,0,0,0,0,0,1,1,1,1,1
4528,LOC101897905,1,1,1,1,1,1,2,2,1,2,2,2
4529,LOC101891171,4,3,4,4,4,3,6,5,5,7,6,6
4530,LOC105261619,4,2,3,4,1,2,5,4,3,4,4,2
4531,LOC101890996,46,43,41,30,43,39,15,17,15,19,18,18
4532,LOC101891450,1,1,1,2,1,1,88,87,84,105,76,100
4533,LOC101891919,12,5,7,7,11,8,7,8,9,9,10,9
4534,LOC101892093,25,21,21,13,26,22,12,11,11,9,9,12
4535,LOC101892265,11,11,11,10,12,10,10,10,11,13,9,10
4536,LOC101892556,21,19,19,26,19,22,19,19,16,21,20,21
4537,LOC101893192,1,0,0,0,1,0,0,0,1,0,0,0
4538,LOC101893352,136,5,157,122,35,123,19,45,0,28,57,29
4539,LOC101893521,28,21,24,19,23,25,36,19,25,24,23,30
4540,LOC101893690,4,3,3,4,5,5,4,4,7,5,3,6
4541,LOC101893854,21,13,20,16,19,21,31,28,25,26,30,33
4542,LOC101898072,1,1,1,1,1,2,3,5,4,4,5,4
4543,LOC101894147,5,1,3,3,3,4,5,3,4,4,4,5
4544,LOC101894423,5,3,4,3,4,4,4,6,4,7,4,5
4545,LOC101898252,0,0,0,0,0,0,0,0,0,0,0,0
4546,LOC101894699,164,181,163,163,188,167,762,726,553,675,693,766
4547,LOC101895024,9,6,8,9,8,12,10,9,8,10,7,14
4548,LOC101894857,15,12,15,13,15,17,11,9,11,12,11,15
4549,LOC101895191,0,0,0,0,0,0,1,1,0,1,1,0
4550,LOC101895364,4,4,5,6,5,4,6,5,6,6,7,7
4551,LOC101895540,4,4,5,3,5,4,6,5,5,5,6,7
4552,LOC101895715,2,1,1,1,1,1,2,2,2,1,2,2
4553,LOC101895890,6,6,6,7,8,7,3,2,2,2,3,3
4554,LOC101896057,0,0,0,0,0,0,1,0,1,1,1,1
4555,LOC101898424,4,3,4,3,3,3,3,6,4,5,3,5
4556,LOC101896217,5,4,6,5,6,5,15,12,11,14,14,15
4557,LOC101896389,48,44,49,51,48,48,88,78,73,86,89,91
4558,LOC101896568,6,4,5,5,5,5,8,8,6,9,8,8
4559,LOC101896985,14,14,17,12,17,15,4,5,4,4,6,4
4560,LOC101897161,21,15,20,21,21,18,45,37,39,48,38,42
4561,LOC101897338,216,178,203,148,188,192,21,21,19,17,21,20
4562,LOC101898706,15,4,10,13,10,13,1,1,0,1,2,1
4563,LOC101899057,1,0,2,1,1,1,4,4,3,3,5,3
4564,LOC101898875,2,2,2,3,3,1,3,2,2,3,2,5
4565,LOC101899225,0,0,0,0,0,0,0,0,0,0,0,0
4566,LOC101899406,1,0,0,1,1,1,0,0,0,0,0,1
4567,LOC101899910,0,0,0,0,0,0,1,1,0,1,1,0
4568,LOC101899578,5,5,4,5,7,4,394,305,326,233,318,341
4569,LOC101899737,104,115,66,79,75,39,9337,6324,4856,3984,4956,5045
4570,LOC101900423,0,0,0,0,0,0,0,0,0,0,0,0
4571,LOC101900599,0,0,0,0,0,1,0,0,0,0,0,0
4572,LOC101900956,0,0,0,0,0,0,0,0,0,0,0,0
4573,LOC109612033,0,0,0,0,0,0,0,0,0,0,0,0
4574,LOC101901300,1,3,0,3,3,1,119,127,97,89,92,100
4575,LOC101900077,4,7,7,5,11,2,131,207,181,139,164,130
4576,LOC105261621,0,0,0,1,1,0,10,16,12,10,13,13
4577,LOC101901460,20,21,17,16,19,10,2557,1500,1167,1218,1972,1895
4578,LOC101901623,0,0,0,0,0,0,0,0,0,0,0,0
4579,LOC101900256,16,13,13,16,15,15,31,28,23,32,32,33
4580,LOC101901791,2,1,2,2,2,2,3,3,3,3,3,3
4581,LOC101889230,4,2,3,3,3,3,5,5,5,4,6,4
4582,LOC101887670,19,13,18,17,19,19,18,17,15,19,21,21
4583,LOC101889404,0,0,0,0,0,0,0,0,0,0,0,0
4584,LOC101889573,6,4,5,4,5,6,17,14,16,16,16,16
4585,LOC101888064,0,0,0,0,1,0,72,97,55,119,75,75
4586,LOC101889747,0,0,0,0,0,0,1,1,1,1,1,1
4587,LOC101888348,73,64,63,72,86,78,72,66,62,75,69,71
4588,LOC101888760,0,0,0,0,0,0,1,2,1,2,2,2
4589,LOC101889917,0,0,0,0,0,0,0,0,0,0,0,0
4590,LOC105261623,0,0,0,0,0,0,0,2,1,1,1,1
4591,LOC101890588,1,0,0,1,1,0,1,1,1,2,1,2
4592,LOC101890759,2,2,2,2,2,2,3,3,3,4,4,5
4593,LOC101890932,3,3,2,3,3,2,5,4,3,4,4,4
4594,LOC101890081,4,3,4,4,4,3,4,4,4,5,6,5
4595,LOC101891104,1,1,1,1,1,1,2,2,1,3,2,2
4596,LOC101890418,1,1,1,1,1,1,2,2,1,3,2,2
4597,LOC101891275,0,0,0,0,0,0,0,0,0,0,0,0
4598,LOC109612036,0,0,0,0,0,0,0,0,0,0,1,0
4599,LOC101891451,0,0,0,0,0,0,0,0,0,0,0,0
4600,LOC101891633,0,0,0,0,0,0,0,0,0,0,0,0
4601,LOC101891802,0,0,0,0,0,0,1,1,1,2,1,1
4602,LOC101893796,1,0,1,2,2,1,1,1,2,1,1,1
4603,LOC101893970,0,0,0,0,0,0,1,1,2,1,1,1
4604,LOC101894148,0,1,0,0,1,1,0,0,0,0,0,0
4605,LOC101891975,2,1,1,3,2,1,94,65,74,68,71,85
4606,LOC101892148,10,9,9,10,10,10,8,8,7,11,9,10
4607,LOC101892608,8,6,6,9,8,6,14,17,12,15,15,17
4608,LOC101892315,10,9,12,10,11,11,10,9,7,10,9,10
4609,LOC101892781,24,18,25,21,25,24,12,11,10,14,12,13
4610,LOC101894319,0,0,0,0,0,0,2,2,2,2,2,2
4611,LOC101894483,0,0,0,0,0,0,0,0,0,0,0,0
4612,LOC101893132,6,3,4,4,3,4,4,5,7,7,7,6
4613,LOC101893469,9,7,9,8,10,8,10,11,10,13,12,12
4614,LOC101893633,7,6,8,6,8,6,7,9,8,9,5,7
4615,LOC101894644,0,0,0,0,0,0,0,0,0,0,0,0
4616,LOC101897039,3,2,3,3,2,2,2,4,3,2,3,4
4617,LOC101894805,3,2,3,4,3,3,6,7,5,7,7,6
4618,LOC101895132,6,4,6,6,6,6,24,20,22,19,24,29
4619,LOC101894971,4,3,4,3,5,5,21,14,22,19,19,17
4620,LOC101895302,3,7,3,5,4,5,8,5,5,6,6,6
4621,LOC101895716,11,23,17,26,20,19,9,15,9,20,15,14
4622,LOC101895891,19,24,24,33,22,21,17,19,17,29,22,21
4623,LOC101897216,0,0,0,0,0,0,2,1,2,2,1,2
4624,LOC105261624,0,0,0,0,0,0,0,0,0,0,0,0
4625,LOC101897397,0,0,0,0,0,0,0,0,0,0,0,0
4626,LOC101896511,0,0,0,0,0,0,1,1,0,1,1,1
4627,LOC101896692,0,0,0,0,0,0,0,0,0,0,0,0
4628,LOC101897564,0,0,0,1,1,0,6,4,4,4,5,5
4629,LOC101897739,5,5,4,3,5,5,9,10,8,11,9,11
4630,LOC101898480,4,4,3,3,4,2,4,6,4,6,6,6
4631,LOC101898010,2,1,1,1,2,1,3,2,3,4,3,3
4632,LOC101898182,5,5,5,5,5,5,10,10,9,14,8,7
4633,LOC101898649,0,0,0,0,0,0,0,0,0,0,0,0
4634,LOC101898943,0,0,0,0,0,0,1,1,1,1,1,1
4635,LOC101899792,7,4,6,8,9,8,31,25,26,32,34,31
4636,LOC101899967,93,95,88,97,102,107,30,27,26,28,32,32
4637,LOC101899119,19,15,19,20,22,19,26,25,20,27,27,28
4638,LOC105261625,211,191,212,223,242,240,60,60,53,68,68,65
4639,LOC101899625,0,0,0,0,0,0,0,0,0,0,0,0
4640,LOC101899291,0,0,0,0,0,0,0,0,0,0,0,0
4641,LOC101899466,0,0,0,0,0,0,0,0,0,0,0,0
4642,LOC101900139,0,0,0,0,0,0,0,0,0,0,0,0
4643,LOC101887393,0,0,0,0,1,0,3,1,1,1,4,2
4644,LOC101900483,2,2,2,2,2,2,2,3,3,4,3,3
4645,LOC101900783,9,48,19,38,22,19,12,21,17,31,11,22
4646,LOC101900957,4,4,3,5,3,4,4,3,2,4,3,4
4647,LOC101901135,3,3,3,2,2,4,2,4,2,2,3,3
4648,LOC101901410,4,2,5,4,5,5,5,4,4,6,5,6
4649,LOC101901573,7,5,6,6,7,6,8,7,6,7,8,7
4650,LOC101901742,11,8,12,10,12,11,5,6,5,6,7,7
4651,LOC101887566,0,0,0,0,0,0,0,0,0,0,0,0
4652,LOC101887731,0,0,0,0,0,0,1,1,1,1,1,1
4653,LOC101887895,0,0,0,0,0,0,1,2,1,2,1,2
4654,LOC109612042,0,0,0,0,0,1,1,1,1,2,2,1
4655,LOC101888065,10,9,9,13,13,11,19,18,18,23,22,21
4656,LOC101888470,5,6,6,7,5,5,12,12,11,18,12,10
4657,LOC101889055,3,3,3,2,2,2,4,6,5,7,5,5
4658,LOC101888877,3,4,3,4,3,3,6,6,4,7,7,8
4659,LOC101889231,7,5,5,5,3,4,9,13,9,11,10,14
4660,LOC101889574,1,1,1,2,1,1,1,1,1,1,2,1
4661,LOC101889748,6,6,7,7,6,6,11,12,9,14,11,12
4662,LOC101890027,17,14,18,17,16,19,17,17,13,19,19,18
4663,LOC101890187,62,49,59,46,58,57,73,77,73,77,77,79
4664,LOC101890361,9,7,7,7,8,7,8,8,8,10,8,11
4665,LOC101891634,1,1,1,1,1,1,1,1,1,1,1,1
4666,LOC101890532,1511,1397,1563,1431,1607,1655,503,452,385,493,506,473
4667,LOC101890704,6,5,5,6,7,7,13,18,15,19,15,14
4668,LOC101890997,0,0,0,0,0,0,0,0,0,0,1,1
4669,LOC101891276,8,5,6,6,9,8,20,12,14,14,17,18
4670,LOC101891452,4,3,4,4,4,4,5,6,5,7,6,7
4671,LOC101891803,0,0,0,0,0,0,0,0,0,0,0,0
4672,LOC101892609,0,0,0,0,0,0,1,1,1,1,1,1
4673,LOC101892266,0,1,1,1,1,1,2,2,3,3,2,3
4674,LOC101892435,0,0,0,0,0,0,0,0,0,0,0,0
4675,LOC101892094,3,2,2,2,3,2,1,1,1,1,1,1
4676,LOC101892782,0,0,0,0,0,0,0,0,0,0,0,0
4677,LOC101893634,2,1,2,2,2,2,1,1,1,2,2,2
4678,LOC101893797,0,0,0,0,0,0,0,0,0,0,0,0
4679,LOC101893971,0,0,0,0,0,0,0,0,0,0,0,0
4680,LOC101894149,0,0,0,0,0,0,0,0,0,0,0,0
4681,LOC101894320,0,0,0,0,0,0,0,0,0,0,0,0
4682,LOC101894484,0,0,0,0,0,0,0,0,0,0,0,0
4683,LOC101894645,0,0,0,0,0,0,0,0,0,0,0,0
4684,LOC101892955,2,2,1,2,2,2,3,4,3,3,3,3
4685,LOC101895133,0,0,0,0,1,0,5,12,8,11,6,12
4686,LOC109612049,0,0,0,0,0,0,0,0,0,0,0,0
4687,LOC101893133,15,15,16,17,14,15,9,10,9,9,10,9
4688,LOC101895303,1,1,1,1,1,1,2,2,2,2,2,2
4689,LOC101895471,3,3,3,4,3,3,6,7,5,9,6,7
4690,LOC101895653,1,1,2,2,2,1,3,3,3,3,3,3
4691,LOC101893470,0,0,0,0,0,0,0,0,0,0,0,0
4692,LOC101895828,1,0,0,1,1,1,2,2,2,2,2,2
4693,LOC101896004,1,0,1,1,1,1,1,1,1,1,1,2
4694,LOC101897096,0,0,0,0,0,0,0,0,0,1,0,1
4695,LOC101896279,20,16,17,16,17,18,18,19,16,20,18,20
4696,LOC101896451,1,2,1,2,2,1,1,1,1,1,1,1
4697,LOC101896632,25,26,26,23,25,26,17,15,15,17,19,19
4698,LOC101897848,11,17,13,15,13,15,4,2,3,3,3,5
4699,LOC101897279,247,408,317,243,263,325,294,413,373,367,271,345
4700,LOC101898011,0,0,0,0,0,0,0,0,0,0,0,0
4701,LOC101898183,0,0,0,0,0,0,0,0,0,0,0,0
4702,LOC101898356,1,2,2,1,1,2,1,1,1,2,1,1
4703,LOC101897454,1,1,1,1,1,1,3,2,2,2,3,2
4704,LOC109612051,0,0,0,0,0,0,2,1,1,2,2,2
4705,LOC101899348,0,0,0,0,0,0,1,1,2,1,1,1
4706,LOC109612052,0,0,0,0,0,0,1,0,0,1,1,1
4707,LOC101899523,0,0,0,0,0,0,0,0,0,0,0,0
4708,LOC101898533,0,0,0,0,0,0,4,4,3,3,4,4
4709,LOC101898707,0,0,0,1,1,1,1,1,1,1,1,1
4710,LOC101898876,4,3,4,4,3,4,6,6,5,8,7,7
4711,LOC101899793,8,9,6,10,9,8,10,11,9,17,12,12
4712,LOC101900078,8,6,5,4,8,5,6,5,4,10,6,6
4713,LOC101900257,60,43,58,36,63,58,40,30,33,32,39,38
4714,LOC101900539,18,18,15,21,19,16,25,25,21,31,25,28
4715,LOC101900716,5,3,4,5,6,5,17,18,17,18,21,21
4716,LOC101901011,9,6,10,12,7,6,18,12,17,23,16,18
4717,LOC101901185,4,3,3,3,3,3,2,1,2,2,2,2
4718,LOC101901356,1,1,1,1,1,1,2,2,2,2,2,2
4719,LOC101901520,39,42,44,38,43,41,67,60,53,58,61,70
4720,LOC101901685,90,104,100,98,101,96,83,93,76,105,86,98
4721,LOC101887222,26,23,24,22,26,28,16,14,12,15,13,14
4722,LOC101887394,2,1,2,3,1,2,3,1,2,4,3,3
4723,LOC101887567,13,11,13,16,15,15,24,24,22,30,27,25
4724,LOC101887951,2,2,2,2,2,2,3,4,3,5,4,4
4725,LOC101888120,24,15,22,20,26,23,39,35,32,44,46,42
4726,LOC101888639,0,0,0,0,0,0,0,0,0,0,0,0
4727,LOC101888817,20,14,20,17,19,18,8,7,6,7,7,8
4728,LOC101888995,4,3,3,4,4,3,7,7,8,11,8,8
4729,LOC101889173,2,1,2,2,2,2,2,2,3,3,3,2
4730,LOC101889351,7,5,6,6,6,6,10,7,8,7,8,8
4731,LOC101889525,9,7,8,9,10,10,12,9,12,15,14,16
4732,LOC101895072,1,0,0,1,1,1,3,3,3,3,6,3
4733,LOC101889804,4,3,4,4,4,3,5,4,5,6,4,5
4734,LOC101890419,7,6,6,6,7,6,11,10,12,11,12,11
4735,LOC101890878,0,0,0,0,0,0,24,26,19,17,24,26
4736,LOC101890589,4,3,4,3,4,4,4,5,4,5,4,4
4737,LOC101891050,10,8,11,10,10,12,16,14,15,15,15,17
4738,LOC101891342,5,4,4,5,5,5,9,8,8,10,11,9
4739,LOC101891867,14,17,11,14,16,13,55,48,50,55,58,65
4740,LOC101895245,1,1,1,1,1,1,0,0,0,0,0,0
4741,LOC101892042,1,1,1,1,1,1,2,2,2,3,2,2
4742,LOC101892217,19,19,20,14,17,17,17,14,16,18,17,16
4743,LOC101892385,0,0,0,0,0,0,93,60,100,144,121,104
4744,LOC101892557,7,2,4,10,10,6,297,206,212,192,247,230
4745,LOC101892841,2,1,2,5,6,2,122,93,90,86,113,101
4746,LOC101893134,2,1,2,2,3,3,5,5,5,6,5,6
4747,LOC101895420,0,0,0,0,0,0,0,0,0,0,0,0
4748,LOC101895599,3,4,3,6,4,3,6,8,7,8,7,8
4749,LOC101895772,0,0,0,0,0,0,0,0,0,0,0,0
4750,LOC101893302,5,4,5,4,5,5,8,6,6,7,6,8
4751,LOC101893471,5,6,5,6,6,5,7,7,7,9,9,8
4752,LOC101893635,16,25,22,20,21,21,16,13,15,18,16,20
4753,LOC101893798,7,3,5,4,4,5,15,12,11,14,13,14
4754,LOC101893972,45,50,45,47,45,49,61,56,53,61,56,67
4755,LOC101894150,3,2,3,3,2,3,3,4,3,5,4,5
4756,LOC101895949,0,0,0,0,0,0,0,0,0,0,0,0
4757,LOC101894911,1,2,1,1,1,1,2,1,1,1,1,2
4758,LOC109612058,3,0,1,0,1,1,3,1,0,1,2,1
4759,LOC101894424,31,22,25,22,29,32,98,77,94,88,77,87
4760,LOC101894585,0,0,0,0,0,0,0,0,0,0,0,0
4761,LOC101896117,0,0,0,0,0,0,0,0,0,0,0,0
4762,LOC101894748,0,0,0,0,0,0,2,2,2,2,3,2
4763,LOC101896452,0,0,0,0,0,0,0,0,0,0,0,0
4764,LOC109612062,3,5,3,2,6,4,2,0,1,0,2,2
4765,LOC101896750,22,17,18,21,24,23,42,42,38,53,46,51
4766,LOC109612061,17,18,15,19,19,13,25,20,15,27,19,20
4767,LOC101899171,6,6,3,3,5,4,10,8,8,8,8,14
4768,LOC101889858,3,2,3,3,2,1,2,2,3,1,3,3
4769,LOC101890705,0,0,0,0,0,0,0,0,0,0,0,0
4770,LOC101890879,1,0,0,1,1,0,0,0,0,0,0,0
4771,LOC105261636,0,0,0,0,0,0,0,0,0,0,0,0
4772,LOC101891051,0,0,0,0,0,0,0,0,0,1,1,0
4773,LOC101891223,0,0,0,0,0,0,1,0,1,0,0,0
4774,LOC101899524,0,0,0,0,0,0,0,0,0,0,0,0
4775,LOC101899677,0,0,0,0,0,0,1,1,1,2,3,2
4776,LOC101899852,1,1,1,1,1,1,3,2,2,2,3,3
4777,LOC101900020,0,0,0,0,0,0,23,19,26,41,36,30
4778,LOC101900838,99,118,121,113,100,98,205,176,165,152,177,207
4779,LOC101900314,6,3,6,5,6,6,3,3,3,3,3,3
4780,LOC101891396,0,0,0,0,0,0,0,0,0,0,0,0
4781,LOC101901012,5,5,5,7,6,6,8,10,8,10,9,9
4782,LOC101901186,5,5,4,4,5,6,5,6,5,5,6,5
4783,LOC101901357,190,159,170,150,162,195,117,100,73,80,107,94
4784,LOC101901521,18,15,18,17,19,16,20,19,16,22,20,21
4785,LOC101901686,4,2,4,4,4,4,5,5,4,6,5,6
4786,LOC101887443,705,687,636,798,961,747,1344,1113,1155,1161,1255,1403
4787,LOC101891574,0,0,0,0,0,0,0,0,0,0,0,0
4788,LOC101887619,0,0,0,0,1,0,25,21,18,22,26,21
4789,LOC101891747,15,11,11,12,10,15,10,18,14,14,13,12
4790,LOC105261634,0,0,0,0,0,0,0,0,0,0,0,0
4791,LOC101891920,0,0,0,0,0,0,0,0,0,0,0,0
4792,LOC101887786,41,39,37,32,42,42,41,36,38,41,40,45
4793,LOC101887952,133,104,91,162,148,152,283,241,244,313,310,287
4794,LOC101888121,5,4,6,6,7,4,53,45,47,31,42,48
4795,LOC101888296,3,3,3,2,3,3,3,5,4,6,4,5
4796,LOC101888640,0,0,0,0,0,0,1,0,0,1,1,1
4797,LOC101888471,4,3,4,4,4,5,5,6,5,7,5,7
4798,LOC101888818,160,162,173,186,170,177,176,198,152,235,208,197
4799,LOC101888996,1,1,1,1,1,1,3,3,2,3,3,3
4800,LOC101889174,9,11,11,12,10,10,10,10,8,11,10,9
4801,LOC101892095,0,0,0,0,0,0,0,0,0,0,0,0
4802,LOC101892267,0,0,0,0,0,0,0,0,0,0,0,0
4803,LOC101889472,30,24,23,26,27,31,27,24,24,29,32,27
4804,LOC101892436,3,1,2,3,3,2,2,2,2,3,3,2
4805,LOC101894091,0,0,0,0,0,0,0,1,1,0,1,0
4806,LOC101892610,7,6,8,7,8,8,6,6,6,8,8,7
4807,LOC101892899,0,1,0,0,0,1,6,11,6,8,7,10
4808,LOC101894425,0,0,0,0,0,0,3,6,3,2,5,4
4809,LOC101894586,0,0,0,0,0,0,0,0,0,0,0,0
4810,LOC101893247,0,0,0,0,0,0,0,0,0,0,0,0
4811,LOC101893414,0,0,0,0,0,0,0,0,0,0,0,0
4812,LOC101894749,0,0,0,0,0,0,0,0,0,0,0,0
4813,LOC101894912,0,0,0,0,0,0,1,0,1,1,1,0
4814,LOC101895073,1,0,1,1,1,0,1,1,1,1,1,1
4815,LOC101893580,44,49,45,44,45,44,42,42,37,51,46,46
4816,LOC101893748,1788,2716,2571,2311,1707,2114,12,4,1,4,24,1
4817,LOC101893917,406,537,513,527,464,535,0,0,3,0,0,0
4818,LOC101895246,106,135,132,116,119,139,0,1,0,1,0,0
4819,LOC101895421,0,0,0,0,0,0,0,0,0,0,0,0
4820,LOC101895600,2,2,1,1,1,3,0,0,0,0,1,0
4821,LOC101895773,12,14,11,22,14,11,18,35,24,79,30,30
4822,LOC101895950,0,0,0,0,0,0,1,0,0,1,1,1
4823,LOC101896512,9,7,8,8,9,8,5,5,6,6,7,6
4824,LOC105261637,20,17,19,20,20,19,1,1,1,1,1,1
4825,LOC101896693,7,7,7,6,7,8,8,9,7,10,8,8
4826,LOC101891277,2,1,2,2,2,2,3,3,3,4,3,3
4827,LOC101896986,24,17,22,18,27,23,24,24,23,25,29,30
4828,LOC101897162,3,3,3,3,3,3,4,4,3,5,4,4
4829,LOC101897339,1,1,1,1,1,1,1,0,0,0,0,0
4830,LOC101891453,0,0,0,0,0,0,1,0,1,2,1,1
4831,LOC101897623,46,45,47,49,47,51,175,197,170,189,195,196
4832,LOC101897799,628,544,592,523,605,589,338,355,352,331,342,380
4833,LOC101891635,2,1,2,2,2,2,3,2,3,3,3,2
